order_id,order_status
3794252,completed
3794253,completed
3794256,completed
3794257,completed
3794259,cancelled
3794260,completed
3794264,completed
3794266,completed
3794267,completed
3794269,completed
3794271,completed
3794274,completed
3794279,completed
3794281,completed
3794284,completed
3794290,completed
3794299,completed
3794302,completed
3794310,completed
3794315,completed
3794325,completed
3794327,completed
3794332,completed
3794334,completed
3794335,completed
3794336,completed
3794338,completed
3794339,cancelled
3794342,completed
3794346,completed
3794347,completed
3794351,completed
3794352,completed
3794353,completed
3794357,completed
3794360,completed
3794364,completed
3794368,completed
3794370,completed
3794374,cancelled
3794375,completed
3794377,completed
3794378,completed
3794380,completed
3794387,completed
3794388,completed
3794389,completed
3794393,completed
3794396,completed
3794397,completed
3794398,completed
3794400,completed
3794402,completed
3794406,completed
3794407,completed
3794414,completed
3794418,completed
3794421,completed
3794427,completed
3794437,completed
3794438,completed
3794439,completed
3794440,completed
3794444,completed
3794447,completed
3794449,completed
3794458,completed
3794463,completed
3794466,completed
3794468,completed
3794470,completed
3794471,completed
3794473,completed
3794477,completed
3794479,completed
3794483,completed
3794487,completed
3794489,completed
3794493,completed
3794494,completed
3794500,completed
3794508,completed
3794509,completed
3794511,completed
3794515,cancelled
3794524,completed
3794525,completed
3794526,completed
3794529,completed
3794531,completed
3794536,completed
3794537,completed
3794542,completed
3794548,cancelled
3794549,completed
3794551,completed
3794553,completed
3794556,cancelled
3794557,completed
3794559,completed
3794561,completed
3794562,completed
3794563,completed
3794567,completed
3794569,completed
3794571,completed
3794575,completed
3794577,completed
3794578,completed
3794579,completed
3794580,completed
3794594,completed
3794600,completed
3794601,completed
3794602,completed
3794606,completed
3794609,completed
3794614,completed
3794620,completed
3794621,completed
3794623,completed
3794627,completed
3794630,completed
3794631,completed
3794636,completed
3794639,completed
3794642,completed
3794643,completed
3794645,completed
3794646,completed
3794647,completed
3794648,completed
3794649,completed
3794650,completed
3794651,completed
3794652,completed
3794653,completed
3794654,completed
3794662,completed
3794663,completed
3794664,completed
3794665,completed
3794667,completed
3794669,completed
3794676,completed
3794679,completed
3794682,completed
3794683,completed
3794686,completed
3794691,completed
3794693,completed
3794695,completed
3794697,completed
3794698,completed
3794699,completed
3794702,completed
3794705,completed
3794710,completed
3794711,completed
3794712,completed
3794716,completed
3794718,completed
3794722,cancelled
3794723,completed
3794728,completed
3794732,completed
3794736,completed
3794738,completed
3794739,completed
3794742,completed
3794743,completed
3794744,completed
3794745,completed
3794746,completed
3794747,completed
3794749,completed
3794751,completed
3794754,completed
3794755,completed
3794761,completed
3794762,completed
3794763,completed
3794766,completed
3794767,completed
3794768,completed
3794769,completed
3794770,completed
3794774,completed
3794784,completed
3794786,completed
3794787,completed
3794790,completed
3794792,completed
3794793,completed
3794797,cancelled
3794798,completed
3794799,completed
3794801,completed
3794802,completed
3794803,completed
3794807,completed
3794810,completed
3794812,completed
3794814,completed
3794821,completed
3794823,completed
3794824,completed
3794825,completed
3794826,completed
3794832,completed
3794834,completed
3794835,completed
3794838,completed
3794847,completed
3794848,completed
3794851,completed
3794854,completed
3794858,completed
3794859,completed
3794860,completed
3794861,completed
3794862,completed
3794863,completed
3794864,completed
3794865,completed
3794869,completed
3794871,completed
3794873,completed
3794874,completed
3794882,completed
3794883,completed
3794885,completed
3794886,completed
3794887,completed
3794896,completed
3794897,completed
3794898,completed
3794899,completed
3794900,completed
3794904,completed
3794909,completed
3794915,completed
3794917,completed
3794920,completed
3794923,completed
3794926,completed
3794927,completed
3794932,cancelled
3794933,completed
3794934,completed
3794937,completed
3794938,completed
3794939,completed
3794940,completed
3794944,completed
3794945,completed
3794946,completed
3794949,completed
3794950,completed
3794951,completed
3794954,completed
3794956,completed
3794957,completed
3794958,cancelled
3794962,completed
3794963,completed
3794964,completed
3794965,completed
3794966,completed
3794967,completed
3794969,completed
3794973,completed
3794977,completed
3794979,completed
3794981,completed
3794983,completed
3794985,completed
3794986,completed
3794988,completed
3794991,completed
3794992,completed
3794993,completed
3794994,completed
3794997,completed
3794998,completed
3795003,completed
3795005,completed
3795006,completed
3795008,completed
3795010,completed
3795014,completed
3795016,completed
3795019,completed
3795024,completed
3795028,completed
3795029,completed
3795030,completed
3795031,completed
3795033,completed
3795036,completed
3795037,completed
3795038,completed
3795040,completed
3795041,completed
3795044,completed
3795045,completed
3795050,completed
3795051,completed
3795052,completed
3795053,completed
3795054,completed
3795055,cancelled
3795056,completed
3795059,completed
3795060,completed
3795061,completed
3795064,completed
3795065,completed
3795066,completed
3795068,completed
3795069,completed
3795070,completed
3795071,completed
3795076,completed
3795077,completed
3795080,completed
3795081,cancelled
3795082,completed
3795089,completed
3795090,completed
3795091,completed
3795093,completed
3795095,completed
3795098,completed
3795100,completed
3795103,completed
3795104,completed
3795111,completed
3795115,completed
3795118,completed
3795121,completed
3795129,completed
3795132,completed
3795135,completed
3795136,completed
3795137,completed
3795142,completed
3795144,completed
3795146,completed
3795147,completed
3795149,completed
3795151,cancelled
3795154,completed
3795155,completed
3795157,completed
3795161,completed
3795162,completed
3795164,completed
3795165,completed
3795168,completed
3795169,completed
3795170,completed
3795171,completed
3795174,completed
3795175,completed
3795177,completed
3795179,completed
3795180,completed
3795181,completed
3795183,completed
3795184,completed
3795185,completed
3795186,completed
3795190,completed
3795192,completed
3795194,cancelled
3795196,completed
3795200,completed
3795202,completed
3795203,completed
3795207,completed
3795208,completed
3795209,completed
3795210,completed
3795211,completed
3795212,completed
3795213,completed
3795214,completed
3795216,completed
3795217,completed
3795218,completed
3795219,completed
3795222,completed
3795224,cancelled
3795226,completed
3795227,completed
3795233,completed
3795234,completed
3795236,completed
3795238,completed
3795239,completed
3795241,completed
3795245,cancelled
3795249,cancelled
3795251,completed
3795255,completed
3795259,completed
3795260,completed
3795261,completed
3795262,completed
3795264,completed
3795265,completed
3795267,completed
3795268,completed
3795270,completed
3795271,completed
3795272,cancelled
3795273,completed
3795275,completed
3795278,completed
3795279,completed
3795281,completed
3795282,completed
3795285,completed
3795288,completed
3795290,completed
3795291,completed
3795294,completed
3795295,completed
3795296,completed
3795298,completed
3795300,completed
3795301,completed
3795302,completed
3795304,completed
3795306,completed
3795307,completed
3795310,completed
3795311,completed
3795316,completed
3795317,completed
3795318,completed
3795321,completed
3795325,completed
3795327,completed
3795329,completed
3795332,completed
3795333,completed
3795335,completed
3795336,completed
3795339,completed
3795340,completed
3795343,completed
3795344,completed
3795345,completed
3795348,completed
3795349,completed
3795352,completed
3795356,completed
3795358,completed
3795360,completed
3795361,completed
3795362,completed
3795363,completed
3795365,completed
3795367,completed
3795370,completed
3795373,completed
3795374,completed
3795377,completed
3795386,completed
3795391,completed
3795392,completed
3795398,completed
3795399,completed
3795401,completed
3795403,completed
3795405,completed
3795406,completed
3795407,completed
3795408,completed
3795409,completed
3795411,completed
3795414,completed
3795415,completed
3795418,completed
3795421,completed
3795422,completed
3795423,completed
3795424,completed
3795425,completed
3795427,completed
3795428,completed
3795430,completed
3795433,completed
3795434,completed
3795436,completed
3795440,completed
3795442,completed
3795449,completed
3795450,completed
3795451,completed
3795452,completed
3795454,completed
3795457,completed
3795460,completed
3795463,completed
3795464,completed
3795468,completed
3795469,completed
3795471,completed
3795472,completed
3795475,completed
3795481,completed
3795482,cancelled
3795486,completed
3795488,completed
3795493,completed
3795498,completed
3795503,completed
3795504,completed
3795506,completed
3795509,completed
3795512,completed
3795513,completed
3795519,completed
3795521,completed
3795522,completed
3795525,completed
3795526,completed
3795531,completed
3795535,completed
3795537,completed
3795543,cancelled
3795545,completed
3795549,completed
3795550,completed
3795553,completed
3795554,completed
3795556,completed
3795561,completed
3795562,completed
3795571,completed
3795577,completed
3795578,completed
3795583,completed
3795585,completed
3795587,completed
3795590,completed
3795593,completed
3795597,completed
3795601,completed
3795602,cancelled
3795603,completed
3795607,completed
3795608,completed
3795610,completed
3795612,completed
3795613,completed
3795615,completed
3795616,completed
3795618,completed
3795620,completed
3795621,completed
3795624,completed
3795626,completed
3795632,completed
3795634,completed
3795637,completed
3795647,completed
3795648,completed
3795649,completed
3795650,completed
3795651,completed
3795652,completed
3795653,completed
3795654,completed
3795655,completed
3795656,completed
3795657,completed
3795658,completed
3795659,completed
3795660,completed
3795661,completed
3795662,completed
3795663,completed
3795664,completed
3795665,completed
3795666,completed
3795667,completed
3795668,completed
3795669,completed
3795670,completed
3795671,completed
3795672,completed
3795673,completed
3795674,completed
3795675,completed
3795676,completed
3795677,completed
3795678,completed
3795679,completed
3795680,completed
3795681,completed
3795682,completed
3795683,completed
3795684,completed
3795685,completed
3795686,completed
3795687,completed
3795688,completed
3795689,completed
3795690,completed
